sample,operation,node_id,status,latency_us,value
938,read,ns=2;s=SDPLC.tank.level,Good,50.832000,532.387
939,read,ns=2;s=SDPLC.tank.level,Good,50.832000,540.314
940,read,ns=2;s=SDPLC.tank.level,Good,50.833000,625.092
941,read,ns=2;s=SDPLC.tank.level,Good,50.833000,476.722
942,read,ns=2;s=SDPLC.tank.level,Good,50.833000,542.328
943,read,ns=2;s=SDPLC.tank.level,Good,50.833000,476.424
944,read,ns=2;s=SDPLC.tank.level,Good,50.833000,481.089
945,read,ns=2;s=SDPLC.tank.level,Good,50.833000,470.364
946,read,ns=2;s=SDPLC.tank.level,Good,50.833000,517.375
947,read,ns=2;s=SDPLC.tank.level,Good,50.833000,484.069
948,read,ns=2;s=SDPLC.tank.level,Good,50.833000,527.764
949,read,ns=2;s=SDPLC.tank.level,Good,50.833000,509.655
950,read,ns=2;s=SDPLC.tank.level,Good,50.833000,575.830
951,read,ns=2;s=SDPLC.tank.level,Good,50.833000,549.994
952,read,ns=2;s=SDPLC.tank.level,Good,50.833000,490.742
953,read,ns=2;s=SDPLC.tank.level,Good,50.833000,518.136
954,read,ns=2;s=SDPLC.tank.level,Good,50.833000,511.274
955,read,ns=2;s=SDPLC.tank.level,Good,50.833000,497.514
956,read,ns=2;s=SDPLC.tank.level,Good,50.833000,483.084
957,read,ns=2;s=SDPLC.tank.level,Good,50.833000,524.682
958,read,ns=2;s=SDPLC.tank.level,Good,50.833000,464.307
959,read,ns=2;s=SDPLC.tank.level,Good,50.834000,500.430
960,read,ns=2;s=SDPLC.tank.level,Good,50.834000,542.520
961,read,ns=2;s=SDPLC.tank.level,Good,50.834000,551.590
962,read,ns=2;s=SDPLC.tank.level,Good,50.834000,532.594
963,read,ns=2;s=SDPLC.tank.level,Good,50.834000,511.084
964,read,ns=2;s=SDPLC.tank.level,Good,50.834000,522.128
965,read,ns=2;s=SDPLC.tank.level,Good,50.834000,549.828
966,read,ns=2;s=SDPLC.tank.level,Good,50.834000,468.226
967,read,ns=2;s=SDPLC.tank.level,Good,50.834000,544.316
968,read,ns=2;s=SDPLC.tank.level,Good,50.834000,481.168
969,read,ns=2;s=SDPLC.tank.level,Good,50.834000,483.087
970,read,ns=2;s=SDPLC.tank.level,Good,50.834000,486.620
971,read,ns=2;s=SDPLC.tank.level,Good,50.834000,531.022
972,read,ns=2;s=SDPLC.tank.level,Good,50.834000,488.335
973,read,ns=2;s=SDPLC.tank.level,Good,50.834000,532.304
974,read,ns=2;s=SDPLC.tank.level,Good,50.834000,480.020
975,read,ns=2;s=SDPLC.tank.level,Good,50.834000,569.604
976,read,ns=2;s=SDPLC.tank.level,Good,50.834000,477.231
977,read,ns=2;s=SDPLC.tank.level,Good,50.834000,447.401
978,read,ns=2;s=SDPLC.tank.level,Good,50.834000,502.328
979,read,ns=2;s=SDPLC.tank.level,Good,50.835000,496.305
980,read,ns=2;s=SDPLC.tank.level,Good,50.835000,551.358
981,read,ns=2;s=SDPLC.tank.level,Good,50.835000,539.489
982,read,ns=2;s=SDPLC.tank.level,Good,50.835000,552.901
983,read,ns=2;s=SDPLC.tank.level,Good,50.835000,514.127
984,read,ns=2;s=SDPLC.tank.level,Good,50.835000,516.542
985,read,ns=2;s=SDPLC.tank.level,Good,50.835000,499.373
986,read,ns=2;s=SDPLC.tank.level,Good,50.835000,518.072
987,read,ns=2;s=SDPLC.tank.level,Good,50.835000,533.380
988,read,ns=2;s=SDPLC.tank.level,Good,50.835000,510.881
989,read,ns=2;s=SDPLC.tank.level,Good,50.835000,482.714
990,read,ns=2;s=SDPLC.tank.level,Good,50.835000,534.516
991,read,ns=2;s=SDPLC.tank.level,Good,50.835000,530.619
992,read,ns=2;s=SDPLC.tank.level,Good,50.835000,513.913
993,read,ns=2;s=SDPLC.tank.level,Good,50.835000,502.193
994,read,ns=2;s=SDPLC.tank.level,Good,50.835000,509.828
995,read,ns=2;s=SDPLC.tank.level,Good,50.835000,524.603
996,read,ns=2;s=SDPLC.tank.level,Good,50.835000,520.239
997,read,ns=2;s=SDPLC.tank.level,Good,50.835000,528.848
998,read,ns=2;s=SDPLC.tank.level,Good,50.836000,539.597
999,read,ns=2;s=SDPLC.tank.level,Good,50.836000,486.382
