sample,operation,node_id,status,latency_us,value
821,read,ns=2;s=SDPLC.tank.level,Good,50.116000,401.300
822,read,ns=2;s=SDPLC.tank.level,Good,50.117000,366.900
823,read,ns=2;s=SDPLC.tank.level,Good,50.117000,336.300
824,read,ns=2;s=SDPLC.tank.level,Good,50.117000,365.000
825,read,ns=2;s=SDPLC.tank.level,Good,50.117000,352.200
826,read,ns=2;s=SDPLC.tank.level,Good,50.117000,333.000
827,read,ns=2;s=SDPLC.tank.level,Good,50.117000,427.000
828,read,ns=2;s=SDPLC.tank.level,Good,50.117000,477.300
829,read,ns=2;s=SDPLC.tank.level,Good,50.117000,518.100
830,read,ns=2;s=SDPLC.tank.level,Good,50.117000,414.000
831,read,ns=2;s=SDPLC.tank.level,Good,50.117000,367.100
832,read,ns=2;s=SDPLC.tank.level,Good,50.117000,342.100
833,read,ns=2;s=SDPLC.tank.level,Good,50.117000,343.500
834,read,ns=2;s=SDPLC.tank.level,Good,50.117000,361.300
835,read,ns=2;s=SDPLC.tank.level,Good,50.117000,323.900
836,read,ns=2;s=SDPLC.tank.level,Good,50.117000,313.800
837,read,ns=2;s=SDPLC.tank.level,Good,50.117000,368.800
838,read,ns=2;s=SDPLC.tank.level,Good,50.117000,381.900
839,read,ns=2;s=SDPLC.tank.level,Good,50.117000,399.600
840,read,ns=2;s=SDPLC.tank.level,Good,50.117000,331.100
841,read,ns=2;s=SDPLC.tank.level,Good,50.117000,342.100
842,read,ns=2;s=SDPLC.tank.level,Good,50.117000,391.100
843,read,ns=2;s=SDPLC.tank.level,Good,50.117000,370.300
844,read,ns=2;s=SDPLC.tank.level,Good,50.117000,362.200
845,read,ns=2;s=SDPLC.tank.level,Good,50.117000,383.300
846,read,ns=2;s=SDPLC.tank.level,Good,50.117000,368.600
847,read,ns=2;s=SDPLC.tank.level,Good,50.117000,351.300
848,read,ns=2;s=SDPLC.tank.level,Good,50.118000,381.100
849,read,ns=2;s=SDPLC.tank.level,Good,50.118000,441.100
850,read,ns=2;s=SDPLC.tank.level,Good,50.118000,380.700
851,read,ns=2;s=SDPLC.tank.level,Good,50.118000,359.400
852,read,ns=2;s=SDPLC.tank.level,Good,50.118000,334.000
853,read,ns=2;s=SDPLC.tank.level,Good,50.118000,358.800
854,read,ns=2;s=SDPLC.tank.level,Good,50.118000,361.100
855,read,ns=2;s=SDPLC.tank.level,Good,50.118000,373.000
856,read,ns=2;s=SDPLC.tank.level,Good,50.118000,345.200
857,read,ns=2;s=SDPLC.tank.level,Good,50.118000,341.000
858,read,ns=2;s=SDPLC.tank.level,Good,50.118000,341.900
859,read,ns=2;s=SDPLC.tank.level,Good,50.118000,353.900
860,read,ns=2;s=SDPLC.tank.level,Good,50.118000,324.600
861,read,ns=2;s=SDPLC.tank.level,Good,50.118000,352.900
862,read,ns=2;s=SDPLC.tank.level,Good,50.118000,317.700
863,read,ns=2;s=SDPLC.tank.level,Good,50.118000,313.100
864,read,ns=2;s=SDPLC.tank.level,Good,50.118000,379.100
865,read,ns=2;s=SDPLC.tank.level,Good,50.118000,316.800
866,read,ns=2;s=SDPLC.tank.level,Good,50.118000,332.400
867,read,ns=2;s=SDPLC.tank.level,Good,50.118000,388.200
868,read,ns=2;s=SDPLC.tank.level,Good,50.118000,327.000
869,read,ns=2;s=SDPLC.tank.level,Good,50.118000,318.800
870,read,ns=2;s=SDPLC.tank.level,Good,50.118000,314.700
871,read,ns=2;s=SDPLC.tank.level,Good,50.118000,312.800
872,read,ns=2;s=SDPLC.tank.level,Good,50.118000,307.400
873,read,ns=2;s=SDPLC.tank.level,Good,50.118000,384.800
874,read,ns=2;s=SDPLC.tank.level,Good,50.118000,354.500
875,read,ns=2;s=SDPLC.tank.level,Good,50.118000,625.700
876,read,ns=2;s=SDPLC.tank.level,Good,50.119000,947.600
877,read,ns=2;s=SDPLC.tank.level,Good,50.119000,344.600
878,read,ns=2;s=SDPLC.tank.level,Good,50.119000,368.300
879,read,ns=2;s=SDPLC.tank.level,Good,50.119000,326.300
880,read,ns=2;s=SDPLC.tank.level,Good,50.119000,314.400
881,read,ns=2;s=SDPLC.tank.level,Good,50.119000,347.400
882,read,ns=2;s=SDPLC.tank.level,Good,50.119000,393.500
883,read,ns=2;s=SDPLC.tank.level,Good,50.119000,355.800
884,read,ns=2;s=SDPLC.tank.level,Good,50.119000,371.000
885,read,ns=2;s=SDPLC.tank.level,Good,50.119000,362.500
886,read,ns=2;s=SDPLC.tank.level,Good,50.119000,346.600
887,read,ns=2;s=SDPLC.tank.level,Good,50.119000,377.000
888,read,ns=2;s=SDPLC.tank.level,Good,50.119000,383.800
889,read,ns=2;s=SDPLC.tank.level,Good,50.119000,434.600
890,read,ns=2;s=SDPLC.tank.level,Good,50.119000,362.700
891,read,ns=2;s=SDPLC.tank.level,Good,50.119000,362.800
892,read,ns=2;s=SDPLC.tank.level,Good,50.119000,353.500
893,read,ns=2;s=SDPLC.tank.level,Good,50.119000,331.900
894,read,ns=2;s=SDPLC.tank.level,Good,50.119000,334.800
895,read,ns=2;s=SDPLC.tank.level,Good,50.119000,405.800
896,read,ns=2;s=SDPLC.tank.level,Good,50.119000,382.900
897,read,ns=2;s=SDPLC.tank.level,Good,50.119000,387.200
898,read,ns=2;s=SDPLC.tank.level,Good,50.119000,337.200
899,read,ns=2;s=SDPLC.tank.level,Good,50.119000,377.200
900,read,ns=2;s=SDPLC.tank.level,Good,50.119000,358.300
901,read,ns=2;s=SDPLC.tank.level,Good,50.120000,361.300
902,read,ns=2;s=SDPLC.tank.level,Good,50.120000,377.000
903,read,ns=2;s=SDPLC.tank.level,Good,50.120000,333.900
904,read,ns=2;s=SDPLC.tank.level,Good,50.120000,325.400
905,read,ns=2;s=SDPLC.tank.level,Good,50.120000,312.600
906,read,ns=2;s=SDPLC.tank.level,Good,50.120000,323.400
907,read,ns=2;s=SDPLC.tank.level,Good,50.120000,347.800
908,read,ns=2;s=SDPLC.tank.level,Good,50.120000,354.100
909,read,ns=2;s=SDPLC.tank.level,Good,50.120000,359.100
910,read,ns=2;s=SDPLC.tank.level,Good,50.120000,344.200
911,read,ns=2;s=SDPLC.tank.level,Good,50.120000,318.500
912,read,ns=2;s=SDPLC.tank.level,Good,50.120000,335.400
913,read,ns=2;s=SDPLC.tank.level,Good,50.120000,375.500
914,read,ns=2;s=SDPLC.tank.level,Good,50.120000,326.200
915,read,ns=2;s=SDPLC.tank.level,Good,50.120000,341.400
916,read,ns=2;s=SDPLC.tank.level,Good,50.120000,313.100
917,read,ns=2;s=SDPLC.tank.level,Good,50.120000,405.000
918,read,ns=2;s=SDPLC.tank.level,Good,50.120000,340.500
919,read,ns=2;s=SDPLC.tank.level,Good,50.120000,350.600
920,read,ns=2;s=SDPLC.tank.level,Good,50.120000,477.800
921,read,ns=2;s=SDPLC.tank.level,Good,50.120000,562.600
922,read,ns=2;s=SDPLC.tank.level,Good,50.120000,528.200
923,read,ns=2;s=SDPLC.tank.level,Good,50.120000,436.200
924,read,ns=2;s=SDPLC.tank.level,Good,50.120000,435.000
925,read,ns=2;s=SDPLC.tank.level,Good,50.120000,380.300
926,read,ns=2;s=SDPLC.tank.level,Good,50.120000,419.900
927,read,ns=2;s=SDPLC.tank.level,Good,50.121000,373.300
928,read,ns=2;s=SDPLC.tank.level,Good,50.121000,389.600
929,read,ns=2;s=SDPLC.tank.level,Good,50.121000,388.600
930,read,ns=2;s=SDPLC.tank.level,Good,50.121000,481.400
931,read,ns=2;s=SDPLC.tank.level,Good,50.121000,358.200
932,read,ns=2;s=SDPLC.tank.level,Good,50.121000,409.800
933,read,ns=2;s=SDPLC.tank.level,Good,50.121000,418.000
934,read,ns=2;s=SDPLC.tank.level,Good,50.121000,438.800
935,read,ns=2;s=SDPLC.tank.level,Good,50.121000,391.800
936,read,ns=2;s=SDPLC.tank.level,Good,50.121000,355.000
937,read,ns=2;s=SDPLC.tank.level,Good,50.121000,484.000
938,read,ns=2;s=SDPLC.tank.level,Good,50.121000,522.900
939,read,ns=2;s=SDPLC.tank.level,Good,50.121000,483.700
940,read,ns=2;s=SDPLC.tank.level,Good,50.121000,413.700
941,read,ns=2;s=SDPLC.tank.level,Good,50.121000,363.900
942,read,ns=2;s=SDPLC.tank.level,Good,50.121000,392.800
943,read,ns=2;s=SDPLC.tank.level,Good,50.121000,471.600
944,read,ns=2;s=SDPLC.tank.level,Good,50.121000,479.400
945,read,ns=2;s=SDPLC.tank.level,Good,50.121000,429.700
946,read,ns=2;s=SDPLC.tank.level,Good,50.121000,376.100
947,read,ns=2;s=SDPLC.tank.level,Good,50.121000,342.800
948,read,ns=2;s=SDPLC.tank.level,Good,50.121000,332.500
949,read,ns=2;s=SDPLC.tank.level,Good,50.121000,351.000
950,read,ns=2;s=SDPLC.tank.level,Good,50.121000,366.400
951,read,ns=2;s=SDPLC.tank.level,Good,50.121000,344.300
952,read,ns=2;s=SDPLC.tank.level,Good,50.122000,407.100
953,read,ns=2;s=SDPLC.tank.level,Good,50.122000,332.600
954,read,ns=2;s=SDPLC.tank.level,Good,50.122000,322.000
955,read,ns=2;s=SDPLC.tank.level,Good,50.122000,316.400
956,read,ns=2;s=SDPLC.tank.level,Good,50.122000,386.600
957,read,ns=2;s=SDPLC.tank.level,Good,50.122000,322.300
958,read,ns=2;s=SDPLC.tank.level,Good,50.122000,320.500
959,read,ns=2;s=SDPLC.tank.level,Good,50.122000,515.000
960,read,ns=2;s=SDPLC.tank.level,Good,50.122000,438.600
961,read,ns=2;s=SDPLC.tank.level,Good,50.122000,417.400
962,read,ns=2;s=SDPLC.tank.level,Good,50.122000,352.000
963,read,ns=2;s=SDPLC.tank.level,Good,50.122000,378.100
964,read,ns=2;s=SDPLC.tank.level,Good,50.122000,439.700
965,read,ns=2;s=SDPLC.tank.level,Good,50.122000,405.200
966,read,ns=2;s=SDPLC.tank.level,Good,50.122000,372.500
967,read,ns=2;s=SDPLC.tank.level,Good,50.122000,337.000
968,read,ns=2;s=SDPLC.tank.level,Good,50.122000,394.200
969,read,ns=2;s=SDPLC.tank.level,Good,50.122000,375.900
970,read,ns=2;s=SDPLC.tank.level,Good,50.122000,349.200
971,read,ns=2;s=SDPLC.tank.level,Good,50.122000,349.300
972,read,ns=2;s=SDPLC.tank.level,Good,50.122000,363.100
973,read,ns=2;s=SDPLC.tank.level,Good,50.122000,320.700
974,read,ns=2;s=SDPLC.tank.level,Good,50.122000,350.500
975,read,ns=2;s=SDPLC.tank.level,Good,50.122000,391.600
976,read,ns=2;s=SDPLC.tank.level,Good,50.122000,344.100
977,read,ns=2;s=SDPLC.tank.level,Good,50.122000,331.200
978,read,ns=2;s=SDPLC.tank.level,Good,50.123000,321.800
979,read,ns=2;s=SDPLC.tank.level,Good,50.123000,328.900
980,read,ns=2;s=SDPLC.tank.level,Good,50.123000,331.600
981,read,ns=2;s=SDPLC.tank.level,Good,50.123000,344.000
982,read,ns=2;s=SDPLC.tank.level,Good,50.123000,409.600
983,read,ns=2;s=SDPLC.tank.level,Good,50.123000,350.500
984,read,ns=2;s=SDPLC.tank.level,Good,50.123000,392.400
985,read,ns=2;s=SDPLC.tank.level,Good,50.123000,331.100
986,read,ns=2;s=SDPLC.tank.level,Good,50.123000,379.400
987,read,ns=2;s=SDPLC.tank.level,Good,50.123000,351.000
988,read,ns=2;s=SDPLC.tank.level,Good,50.123000,331.200
989,read,ns=2;s=SDPLC.tank.level,Good,50.123000,382.100
990,read,ns=2;s=SDPLC.tank.level,Good,50.123000,382.000
991,read,ns=2;s=SDPLC.tank.level,Good,50.123000,360.000
992,read,ns=2;s=SDPLC.tank.level,Good,50.123000,331.200
993,read,ns=2;s=SDPLC.tank.level,Good,50.123000,344.400
994,read,ns=2;s=SDPLC.tank.level,Good,50.123000,345.700
995,read,ns=2;s=SDPLC.tank.level,Good,50.123000,342.000
996,read,ns=2;s=SDPLC.tank.level,Good,50.123000,376.100
997,read,ns=2;s=SDPLC.tank.level,Good,50.123000,327.400
998,read,ns=2;s=SDPLC.tank.level,Good,50.123000,315.400
999,read,ns=2;s=SDPLC.tank.level,Good,50.123000,359.000
